SchoolId,Lat,Lng,FinanceId,SchoolName,Address,Phone,SchoolNetworkName,SchoolType,PARENT_MAX,PARENT_CAND,PARENT_STAT,COMMUNITY_MAX,COMMUNITY_CAND,COMMUNITY_STAT,TEACHER_MAX,TEACHER_CAND,TEACHER_STAT,STUDENT_MAX,STUDENT_CAND,STUDENT_STAT,NONTCHSTAFF_MAX,NONTCHSTAFF_CAND,NONTCHSTAFF_STAT,ADVOCATE_MAX,ADVOCATE_CAND,ADVOCATE_STAT,JROTC_INSTR_MAX,JROTC_INSTR_CAND,JROTC_INSTR_STAT,BUSINESS_MAX,BUSINESS_CAND,BUSINESS_STAT,COMMANDANT_MAX,COMMANDANT_CAND,COMMANDANT_STAT,CADET_CMDR_MAX,CADET_CMDR_CAND,CADET_CMDR_STAT,ED_EXPERT_MAX,ED_EXPERT_CAND,ED_EXPERT_STAT,JudgeApplCt,CandidateCt,QuorumCt,SortNetwork
609942,41.922832,-87.692863,23341,GOETHE,"2236 N Rockwell St, Chicago, IL 60647",(773)534-4135,NETWORK 4,ES,6,7,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12,11,NETWORK 04
609943,41.670618,-87.622509,23351,GOMPERS,"12302 S State St, Chicago, IL 60628",(773)535-5475,NETWORK 13,ES,6,2,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,7,7,NETWORK 13
609944,41.662481,-87.55327,23361,GRISSOM,"12810 S Escanaba Ave, Chicago, IL 60633",(773)535-5380,NETWORK 13,ES,6,7,C,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,11,10,NETWORK 13
609945,41.975817,-87.657876,23371,GOUDY,"5120 N Winthrop Ave, Chicago, IL 60640",(773)534-2480,NETWORK 2,ES,6,12,C,2,3,C,2,4,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,20,11,NETWORK 02
609947,41.813304,-87.643308,23391,GRAHAM,"4436 S Union Ave, Chicago, IL 60609",(773)535-1308,NETWORK 6,ES,6,8,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,13,11,NETWORK 06
609949,41.948764,-87.757079,23401,"GRAY, W","3730 N Laramie Ave, Chicago, IL 60641",(773)534-3520,NETWORK 1,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,11,11,NETWORK 01
609950,41.838791,-87.717154,23411,ORTIZ DE DOMINGUEZ,"3000 S Lawndale Ave, Chicago, IL 60623",(773)534-1600,NETWORK 7,ES,6,6,S,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,12,11,NETWORK 07
609951,41.811389,-87.59852,23421,ARIEL,"1119 E 46th St, Chicago, IL 60653",(773)535-1996,NETWORK 9,ES,6,5,I,2,2,S,2,2,S,0,0,,0,0,,2,2,S,0,0,,0,0,,0,0,,0,0,,0,0,,2,11,11,NETWORK 09
609952,41.829669,-87.671529,23431,GREENE,"3525 S Honore, Chicago, IL 60609",(773)535-4560,NETWORK 8,ES,6,8,C,2,2,S,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,15,11,NETWORK 08
609954,41.87077,-87.718666,23441,GREGORY,"3715 W Polk St, Chicago, IL 60624",(773)534-6820,NETWORK 5,ES,6,4,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,9,9,NETWORK 05
609955,41.738921,-87.644989,23451,GRESHAM,"8524 S Green St, Chicago, IL 60620",(773)535-3350,NETWORK 11,ES,6,5,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,10,10,NETWORK 11
609956,41.775437,-87.758802,23461,GRIMES,"5450 W 64th Pl, Chicago, IL 60638",(773)535-2364,NETWORK 10,ES,6,6,S,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,10,10,NETWORK 10
609958,41.813008,-87.699328,29121,GUNSAULUS,"4420 S Sacramento Ave, Chicago, IL 60632",(773)535-7215,NETWORK 8,ES,6,10,C,2,0,I,2,5,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,16,9,NETWORK 08
609959,41.849986,-87.633807,23481,HAINES,"247 W 23rd Pl, Chicago, IL 60616",(773)534-9200,NETWORK 6,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,11,11,NETWORK 06
609960,41.780193,-87.776542,23491,HALE,"6140 S Melvina, Chicago, IL 60638",(773)535-2265,NETWORK 10,ES,6,7,C,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,13,11,NETWORK 10
609961,41.743755,-87.551825,31101,HEROES,"8344 S Commercial Ave, Chicago, IL 60617",(773)535-6694,NETWORK 12,ES,6,2,I,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,6,6,NETWORK 12
609963,41.945192,-87.670865,23501,HAMILTON,"1650 W Cornelia Ave, Chicago, IL 60657",(773)534-5484,NETWORK 4,ES,6,14,C,2,2,S,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,20,11,NETWORK 04
609964,41.807241,-87.661211,23511,HAMLINE,"4747 S Bishop St, Chicago, IL 60609",(773)535-4565,NETWORK 8,ES,6,9,C,2,0,I,2,5,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,15,9,NETWORK 08
609966,41.852747,-87.696244,23531,HAMMOND,"2819 W 21st Pl, Chicago, IL 60623",(773)535-4580,OS4,ES,6,10,C,2,5,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,18,11,OS4
609967,41.849215,-87.685631,23541,FINKL,"2332 S Western Ave, Chicago, IL 60608",(773)535-5850,NETWORK 7,ES,6,6,S,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,10,10,NETWORK 07
609968,41.914816,-87.723968,23551,MCAULIFFE,"1841 N Springfield Ave, Chicago, IL 60647",(773)534-4400,NETWORK 4,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,11,11,NETWORK 04
609969,41.79342,-87.586854,23561,HARTE,"1556 E 56th St, Chicago, IL 60637",(773)535-0870,NETWORK 9,ES,6,4,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,10,9,NETWORK 09
609971,41.75734,-87.632774,23581,HARVARD,"7525 S Harvard, Chicago, IL 60620",(773)535-3045,AUSL,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,11,11,AUSL
609972,41.964029,-87.723091,23591,HAUGAN,"4540 N Hamlin Ave, Chicago, IL 60625",(773)534-5040,NETWORK 1,ES,6,3,I,2,5,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,11,8,NETWORK 01
609973,41.841395,-87.734277,23611,ZAPATA,"2728 S Kostner Ave, Chicago, IL 60623",(773)534-1390,NETWORK 7,ES,6,7,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12,11,NETWORK 07
609974,41.942275,-87.657746,29131,HAWTHORNE,"3319 N Clifton Ave, Chicago, IL 60657",(773)534-5550,NETWORK 4,ES,6,8,C,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,14,11,NETWORK 04
609975,41.899172,-87.755777,31111,HAY,"1018 N Laramie Ave, Chicago, IL 60651",(773)534-6000,NETWORK 3,ES,6,9,C,2,6,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,18,11,NETWORK 03
609976,41.994513,-87.668503,23621,HAYT,"1518 W Granville Ave, Chicago, IL 60660",(773)534-2040,NETWORK 2,ES,6,8,C,2,4,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,15,11,NETWORK 02
609977,41.773365,-87.594429,23631,WOODLAWN,"6657 S Kimbark Ave, Chicago, IL 60637",(773)535-0801,NETWORK 9,ES,6,6,S,2,2,S,2,2,S,0,0,,0,0,,2,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,1,10,10,NETWORK 09
609978,41.70753,-87.60466,23641,SMITH,"744 E 103rd St, Chicago, IL 60628",(773)535-5689,NETWORK 13,ES,6,9,C,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,15,11,NETWORK 13
609979,41.839595,-87.640304,23651,HEALY,"3010 S Parnell Ave, Chicago, IL 60616",(773)534-9190,NETWORK 6,ES,6,5,I,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,11,10,NETWORK 06
609981,41.808176,-87.745689,23671,HEARST,"4640 S Lamon Ave, Chicago, IL 60638",(773)535-2376,NETWORK 10,ES,6,6,S,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,10,10,NETWORK 10
609983,41.807112,-87.673364,23681,HEDGES,"4747 S Winchester Ave, Chicago, IL 60609",(773)535-7360,NETWORK 8,ES,6,7,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,12,11,NETWORK 08
609985,41.878692,-87.735802,23711,HEFFERAN,"4409 W Wilcox St, Chicago, IL 60624",(773)534-6192,NETWORK 5,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,11,11,NETWORK 05
609986,41.790592,-87.671851,23721,HENDERSON,"5650 S Wolcott Ave, Chicago, IL 60636",(773)535-9080,NETWORK 11,ES,6,6,S,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,12,11,NETWORK 11
609987,41.815788,-87.633628,31121,HENDRICKS,"4316 S Princeton Ave, Chicago, IL 60609",(773)535-1696,NETWORK 9,ES,6,4,I,2,0,I,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,8,7,NETWORK 09
609988,41.958989,-87.715596,23731,HENRY,"4250 N Saint Louis Ave, Chicago, IL 60618",(773)534-5060,NETWORK 1,ES,6,7,C,2,2,S,2,2,S,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13,11,NETWORK 01
609990,41.866875,-87.628578,23751,SOUTH LOOP,"1212 S Plymouth Ct, Chicago, IL 60605",(773)534-8690,NETWORK 6,ES,6,7,C,2,1,I,2,1,I,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,10,9,NETWORK 06
609991,41.86231,-87.718256,23771,HERZL,"3711 W Douglas Blvd, Chicago, IL 60623",(773)534-1480,AUSL,ES,6,6,S,2,2,S,2,2,S,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,12,11,AUSL
609993,41.80977,-87.672218,23791,LARA,"4619 S Wolcott Ave, Chicago, IL 60609",(773)535-4389,NETWORK 8,ES,6,6,S,2,2,S,2,2,S,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12,11,NETWORK 08
609994,41.970308,-87.710361,23801,HIBBARD,"3244 W Ainslie St, Chicago, IL 60625",(773)534-5191,NETWORK 1,ES,6,5,I,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,11,10,NETWORK 01
609995,41.983672,-87.77916,23811,HITCH,"5625 N McVicker Ave, Chicago, IL 60646",(773)534-1189,NETWORK 1,ES,6,7,C,2,2,S,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,13,11,NETWORK 01
609996,41.838,-87.653791,23821,HOLDEN,"1104 W 31st St, Chicago, IL 60608",(773)535-7200,NETWORK 6,ES,6,3,I,2,1,I,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,8,7,NETWORK 06
609997,41.793815,-87.649796,23831,HOLMES,"955 W Garfield Blvd, Chicago, IL 60621",(773)535-9025,OS4,ES,6,6,S,2,3,C,2,2,S,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,13,11,OS4
610000,41.893613,-87.759362,23851,HOWE,"720 N Lorel Ave, Chicago, IL 60644",(773)534-6060,AUSL,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,11,11,AUSL
610002,41.733337,-87.568265,23871,HOYNE,"8905 S Crandon Ave, Chicago, IL 60617",(773)535-6425,NETWORK 12,ES,6,4,I,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,10,9,NETWORK 12
610003,41.742452,-87.653597,23881,CUFFE,"8324 S Racine Ave, Chicago, IL 60620",(773)535-8250,NETWORK 11,ES,6,6,S,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,10,10,NETWORK 11
610004,41.700336,-87.611208,23891,CULLEN,"10650 S Eberhart Ave, Chicago, IL 60628",(773)535-5375,NETWORK 13,ES,6,6,S,2,7,C,2,4,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,19,11,NETWORK 13
610005,41.860545,-87.731778,23901,"HUGHES, C","4247 W 15th St, Chicago, IL 60623",(773)534-1762,NETWORK 5,ES,6,7,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,10,12,11,NETWORK 05
610006,41.766813,-87.719542,23911,HURLEY,"3849 W 69th Pl, Chicago, IL 60629",(773)535-2068,NETWORK 10,ES,6,11,C,2,1,I,2,5,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,18,10,NETWORK 10
610009,41.871255,-87.653329,29141,GALILEO,"820 S Carpenter St, Chicago, IL 60607",(773)534-7070,NETWORK 6,ES,6,9,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,14,11,NETWORK 06
610010,41.939247,-87.675846,23921,JAHN,"3149 N Wolcott Ave, Chicago, IL 60657",(773)534-5500,NETWORK 4,ES,6,5,I,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,11,10,NETWORK 04
610011,41.984642,-87.700493,23931,JAMIESON,"5650 N Mozart St, Chicago, IL 60659",(773)534-2395,NETWORK 2,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,11,11,NETWORK 02
610012,41.902054,-87.641092,23951,JENNER,"1119 N Cleveland Ave, Chicago, IL 60610",(773)534-8440,NETWORK 6,ES,6,3,I,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,7,7,NETWORK 06
610013,41.858821,-87.662209,31141,PILSEN,"1420 W 17th St, Chicago, IL 60608",(773)534-7675,NETWORK 7,ES,6,7,C,2,4,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,14,11,NETWORK 07
610015,41.858065,-87.652265,23961,JUNGMAN,"1746 S Miller St, Chicago, IL 60608",(773)534-7375,NETWORK 7,ES,6,6,S,2,3,C,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13,11,NETWORK 07
610016,41.725271,-87.677275,23971,KELLOGG,"9241 S Leavitt St, Chicago, IL 60620",(773)535-2590,NETWORK 10,ES,6,7,C,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,13,11,NETWORK 10
610017,41.847913,-87.697315,29151,SAUCEDO,"2850 W 24th Blvd, Chicago, IL 60623",(773)534-1770,NETWORK 7,ES,6,8,C,2,5,C,2,4,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,19,11,NETWORK 07
610019,41.776453,-87.640855,23991,KERSHAW,"6450 S Lowe Ave, Chicago, IL 60621",(773)535-3050,NETWORK 11,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,11,11,NETWORK 11
610021,41.90453,-87.714234,24011,CASALS,"3501 W Potomac Ave, Chicago, IL 60651",(773)534-4444,AUSL,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,12,11,AUSL
610022,42.003641,-87.668186,24021,KILMER,"6700 N Greenview Ave, Chicago, IL 60626",(773)534-2115,NETWORK 2,ES,6,6,S,2,4,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,13,11,NETWORK 02
610024,41.848487,-87.716054,24051,CARDENAS,"2345 S Millard Ave, Chicago, IL 60623",(773)534-1465,NETWORK 7,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,11,11,NETWORK 07
610026,41.789723,-87.779179,24071,KINZIE,"5625 S Mobile Ave, Chicago, IL 60638",(773)535-2425,NETWORK 10,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,11,11,NETWORK 10
610027,41.723626,-87.639557,24081,KIPLING,"9351 S Lowe Ave, Chicago, IL 60620",(773)535-3151,NETWORK 11,ES,6,5,I,2,2,S,2,1,I,0,0,,1,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,11,8,8,NETWORK 11
610029,41.908885,-87.66513,24101,LOZANO ES,"1501 N Greenview Ave, Chicago, IL 60642",(773)534-4750,NETWORK 6,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,11,11,NETWORK 06
610030,41.797974,-87.602481,31151,KOZMINSKI,"936 E 54th St, Chicago, IL 60615",(773)535-0980,NETWORK 9,ES,6,5,I,2,1,I,2,2,S,0,0,,1,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,8,8,NETWORK 09
610032,41.719265,-87.6525,24131,GREEN,"1150 W 96th St, Chicago, IL 60643",(773)535-2575,NETWORK 11,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,11,11,NETWORK 11
610033,41.9139,-87.637528,29161,LASALLE,"1734 N Orleans St, Chicago, IL 60614",(773)534-8470,NETWORK 4,ES,6,9,C,2,2,S,2,4,C,0,0,,1,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,15,10,NETWORK 04
610034,41.862933,-87.712956,31161,LAWNDALE,"3500 W Douglas Blvd, Chicago, IL 60623",(773)534-1635,OS4,ES,6,7,C,2,1,I,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,10,12,10,OS4
610036,41.906826,-87.754587,24151,LEWIS,"1431 N Leamington Ave, Chicago, IL 60651",(773)534-3060,AUSL,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,17,11,11,AUSL
610037,41.797685,-87.659896,24171,LIBBY,"5300 S Loomis Blvd, Chicago, IL 60609",(773)535-9050,NETWORK 11,ES,6,6,S,2,0,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,9,9,NETWORK 11
610038,41.924552,-87.644498,24191,LINCOLN,"615 W Kemper Pl, Chicago, IL 60614",(773)534-5720,NETWORK 4,ES,6,12,C,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,18,11,NETWORK 04
610039,41.940009,-87.702671,24201,VON LINNE,"3221 N Sacramento Ave, Chicago, IL 60618",(773)534-5262,NETWORK 4,ES,6,12,C,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,18,11,NETWORK 04
610040,41.918814,-87.748552,24221,LLOYD,"2103 N Lamon Ave, Chicago, IL 60639",(773)534-3070,NETWORK 3,ES,6,10,C,2,4,C,2,2,S,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,18,11,NETWORK 03
610041,41.931763,-87.795567,24231,"LOCKE, J","2828 N Oak Park Ave, Chicago, IL 60634",(773)534-3300,NETWORK 3,ES,6,5,I,2,2,S,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,11,10,NETWORK 03
610043,41.912745,-87.783919,24241,LOVETT,"6333 W Bloomingdale Ave, Chicago, IL 60639",(773)534-3130,NETWORK 3,ES,6,4,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,10,9,NETWORK 03
610044,41.906492,-87.710216,24251,LOWELL,"3320 W Hirsch St, Chicago, IL 60651",(773)534-4300,NETWORK 5,ES,6,3,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,8,8,NETWORK 05
610046,41.934191,-87.777211,24281,LYON,"2941 N McVicker Ave, Chicago, IL 60634",(773)534-3120,NETWORK 3,ES,6,8,C,2,5,C,2,4,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,19,11,NETWORK 03
610047,41.759548,-87.590749,24301,MADISON,"7433 S Dorchester Ave, Chicago, IL 60619",(773)535-0551,NETWORK 12,ES,6,5,I,2,5,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,14,10,NETWORK 12
610048,41.908248,-87.63979,24311,MANIERRE,"1420 N Hudson Ave,, Chicago, IL 60610",(773)534-8456,OS4,ES,6,3,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,8,8,OS4
610051,41.920483,-87.758213,41121,NORTHWEST,"5252 W Palmer St, Chicago, IL 60639",(773)534-3250,NETWORK 3,MS,6,6,S,2,4,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,13,11,NETWORK 03
610052,41.748274,-87.574779,24331,MANN,"8050 S Chappel Ave, Chicago, IL 60617",(773)535-6640,NETWORK 12,ES,6,3,I,2,1,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,7,7,NETWORK 12
610053,41.773882,-87.696993,24341,MARQUETTE,"6550 S Richmond St, Chicago, IL 60629",(773)535-9260,AUSL,ES,6,9,C,2,0,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,11,12,9,AUSL
610054,41.716588,-87.552447,24361,MARSH,"9822 S Exchange Ave, Chicago, IL 60617",(773)535-6430,NETWORK 13,ES,6,15,C,2,1,I,2,3,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,21,10,NETWORK 13
610055,41.879686,-87.708091,24371,FARADAY,"3250 W Monroe St, Chicago, IL 60624",(773)534-6670,NETWORK 5,ES,6,4,I,2,4,C,2,1,I,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,10,8,NETWORK 05
610056,41.856907,-87.73047,24381,MASON,"4217 W 18th St, Chicago, IL 60623",(773)534-1530,NETWORK 5,ES,6,6,S,2,3,C,2,3,C,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,13,11,NETWORK 05
610057,41.780903,-87.692152,26701,FAIRFIELD,"6201 S Fairfield Ave, Chicago, IL 60629",(773)535-9500,NETWORK 10,ES,6,6,S,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,11,11,NETWORK 10
610059,41.923204,-87.657251,24401,MAYER,"2250 N Clifton Ave, Chicago, IL 60614",(773)534-5535,NETWORK 4,ES,6,9,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,14,11,NETWORK 04
610060,41.874272,-87.660984,29171,"JACKSON, A","1340 W Harrison St, Chicago, IL 60607",(773)534-7000,NETWORK 6,ES,6,10,C,2,3,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,16,11,NETWORK 06
610062,41.829992,-87.641139,24421,MCCLELLAN,"3527 S Wallace St, Chicago, IL 60609",(773)535-1732,NETWORK 6,ES,6,7,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12,11,NETWORK 06
610063,41.842268,-87.706263,24431,MCCORMICK,"2712 S Sawyer Ave, Chicago, IL 60623",(773)535-7252,NETWORK 7,ES,6,7,C,2,0,I,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,10,9,NETWORK 07
610065,41.775423,-87.609394,24441,TILL,"6543 S Champlain Ave, Chicago, IL 60637",(773)535-0570,NETWORK 9,ES,6,3,I,2,2,S,2,0,I,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,6,6,NETWORK 09
610066,41.734549,-87.619251,29181,MCDADE,"8801 S Indiana Ave, Chicago, IL 60619",(773)535-3669,NETWORK 12,ES,6,6,S,2,0,I,2,2,S,0,0,,1,0,I,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,8,8,NETWORK 12
610067,41.768143,-87.691823,24451,MCKAY,"6901 S Fairfield Ave, Chicago, IL 60629",(773)535-9340,NETWORK 10,ES,6,5,I,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,10,10,NETWORK 10
610068,41.923983,-87.761516,24461,HANSON PARK,"5411 W Fullerton Ave, Chicago, IL 60639",(773)534-3100,NETWORK 3,ES,6,7,C,2,3,C,2,4,C,0,0,,1,2,C,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,16,11,NETWORK 03
610070,41.967847,-87.676251,24471,MCPHERSON,"4728 N Wolcott Ave, Chicago, IL 60640",(773)534-2625,NETWORK 2,ES,6,10,C,2,5,C,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,18,11,NETWORK 02
610073,41.89211,-87.683185,24511,MITCHELL,"2233 W Ohio St, Chicago, IL 60612",(773)534-7655,NETWORK 5,ES,6,7,C,2,2,S,2,2,S,0,0,,1,1,S,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12,11,NETWORK 05
